Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
Up family cafe,"بجوار توكيل تويوتا، محمد العدوى, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7650023",29M5+P3 El Mansoura 1,https://www.facebook.com/upfamilycafe/,4.6,137,Dakahlia,https://maps.app.goo.gl/UJxKrDaqYvjGCiC2A,29M5+P3 El Mansoura 1,31.034312,31.357687,https://lh5.googleusercontent.com/p/AF1QipNDv2akpxRVlN3dk9n4umeJprpj3uj7vb72uUK6,https://lh5.googleusercontent.com/p/AF1QipMGJaim7kErBYIuEIhFvOSyVFZmqJDM6XmFK5eQ,https://lh5.googleusercontent.com/p/AF1QipMwFZy04cbgX1aHys2SUpL7SCYHXNSMQs4aonh7,https://lh5.googleusercontent.com/p/AF1QipN7Kp54RYKW67zrgZ-wdvi0uSThdLkl-3dBXTH6,//:0,https://lh5.googleusercontent.com/p/AF1QipNttECj7B9lFzkoRM_QIBYtIkC22hVv_gNfaMi6,https://lh5.googleusercontent.com/p/AF1QipPlQEXHXYSMD6S4AfA3wXNubvQNIcaQa27ZkkcP,//:0,https://lh5.googleusercontent.com/p/AF1QipM5sTSnSqCXF3ZcVWWaVi-SVuS-ZVlOdpGEXoiw,https://lh5.googleusercontent.com/p/AF1QipOVrp0RnkO_IegwyxnGQJhTpNYpftxXtoOGUSeV,//:0,https://lh5.googleusercontent.com/p/AF1QipM0IwoDtCsXham68HID5L9y7uK-wY7E9LuArc0S,//lh5.googleusercontent.com/pNwBULqFq-IivcOwtcy2ryO8HJKS8IYaX1qIkjHpEeakhWTLKDkif6jpB_eVZt-vvQ,//lh4.googleusercontent.com/t_ol7fTlUOg4NmIAbNRrEoHPmhKwCxFUENIP5APN2HS-dAdZs9MHz_g-4JmzM2Ah,//:0,https://lh5.googleusercontent.com/p/AF1QipMg2imkZSXl92lsHyQfVN617wbGcKS4vQHph6g9,https://lh5.googleusercontent.com/p/AF1QipM7ksHscEOwNKj3C1lS5ggyhiJQA34lxvXMVW0h,//lh5.googleusercontent.com/_IaluJsNNeW0pHgXXJmAC5JQbyD3rHIYCOfNSf7jEKGtwERSQcyw3EFpM1t3lYvw,https://lh5.googleusercontent.com/p/AF1QipMXS55ev2HYg8RmNtKkkVF7mz-nSJgbXLOpLqPP,https://lh5.googleusercontent.com/p/AF1QipPOa0OnVNswDwv8P-b6wpmQXutd8wa3IBxQERoP,Cafe,Dakahlia,Childrens cafe
Audi lounge cafe,"خلف بنزينه وطنية، 3شارع الجيش, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 35511",010 07267560,Not available,4.9,39,Dakahlia,https://maps.app.goo.gl/V8VVN2ZiuxK9DD7P7,29FV+8M El Mansoura,31.023313,31.394188,https://lh5.googleusercontent.com/p/AF1QipM4xKtwb9UFn2nwyIQY-8smRMDdsfi7JsT1_ZN2,https://lh5.googleusercontent.com/p/AF1QipMFlqoannx5wBRC88HaQsN7Hyk4_h4hgjX2HSP3,https://lh5.googleusercontent.com/p/AF1QipO8GOylNdP0aBldbcmPjrKfjTlBe1oALlvSR2Go,//:0,https://lh5.googleusercontent.com/p/AF1QipMygIQcmRMH-6VYltgMfr9oIQ27x8Jg3knh60pH,https://lh5.googleusercontent.com/p/AF1QipNYdosGxLp_JmonYTJyHiXXh5njeorImSWvo1uB,//:0,https://lh5.googleusercontent.com/p/AF1QipNkfGmb9RZO8AOi2fcbj5Q46S4QvIrBlO_t8dXU,https://lh5.googleusercontent.com/p/AF1QipOpLdJ1AbchqqRpkpSz8YC1LDa6glX41YI2rIx1,//:0,https://lh5.googleusercontent.com/p/AF1QipOhenA66Xf-81rtiqNhBheS-wb6EjjhU-h4SQtX,https://lh5.googleusercontent.com/p/AF1QipMyrnqaPTMh3a4yP7sc2pw88Era4fx9XzCAxOON,//:0,https://lh5.googleusercontent.com/p/AF1QipOO0YqJMKjg6R4ImLt85-DSgExwTF-HBDzK3tQ5,https://lh5.googleusercontent.com/p/AF1QipP6foI9ZrCVnN3DaZUi5-95YTSxPoWo0sSm2nBK,//:0,https://lh5.googleusercontent.com/p/AF1QipP8gSMcDQafDwRSgib5D0KKIL1WOl4c4cxYb_DW,https://lh5.googleusercontent.com/p/AF1QipORcUPtX5DtbOj6WhjFzQdr33iZ_hn6aOEJz9AM,https://lh5.googleusercontent.com/p/AF1QipOYNHQgOV6OceEQGEJjiPlGDCEhOYEUgwE8Aj8J,https://lh5.googleusercontent.com/p/AF1QipN26xGIVDgXDT3G-8gGbqCyJk7xvr9jLbE8IaXc,Cafe,Dakahlia,Cafe
La Dolce Vita,"Mansoura Qism 2, El Mansoura 2, Dakahlia Governorate 7661110",not available,Not available,3.8,725,Dakahlia,https://maps.app.goo.gl/t2Ds1ruwZhZy6sv18,29PW+W2 El Mansoura 2,31.037312,31.395063,https://lh5.googleusercontent.com/p/AF1QipPX6sXu-m_RioLY2zB1eAh496AuvrvwiPKzu1IW,https://lh5.googleusercontent.com/p/AF1QipOuUfjP4yVVZHQQ20AQ2lJe5sMGdqhs2SeQBn2M,https://lh5.googleusercontent.com/p/AF1QipNODhFGlz-vC_DdtFajCHi2FaoE2jnc3nxotOi-,//:0,https://lh5.googleusercontent.com/p/AF1QipNfhJoHWLrkWM4fehiVErtgZavi-arC-hC6fv8h,https://lh5.googleusercontent.com/p/AF1QipMxa2en_0PAF2M_0UDliUeE1ZlqKEPvhZfMM281,https://lh5.googleusercontent.com/p/AF1QipMY7MozU7kydj2lF5_TMIU9Gg5EwU-efrdWj6XM,//:0,https://lh5.googleusercontent.com/p/AF1QipPEKX_8Dzor5J3t1MLHT_kmOmn5r9pWR02Idu5u,https://lh5.googleusercontent.com/p/AF1QipNMUl7guYkaTOMWwmhzof6vqRnn-9uc7JGUr_q2,//:0,https://lh5.googleusercontent.com/p/AF1QipMhB-jYP5VtixW3DsoMKOPcHDjs3qT2kyGRLLYw,https://lh5.googleusercontent.com/p/AF1QipMeytX27cTVfgMac3cjId40uDrgHJruuATvmrYI,https://lh5.googleusercontent.com/p/AF1QipMFqhD83etBIImaeZaFtfMZWVGoCFMfHhvWRmmy,//:0,https://lh5.googleusercontent.com/p/AF1QipPtOW1bifDO4v4hQxVqFTe_bKyRKvZhunwmc1C3,https://lh5.googleusercontent.com/p/AF1QipPnB1gA9aYHP5yhS_nrIeBvkp_zuTfer0U00ojd,https://lh5.googleusercontent.com/p/AF1QipNpbTQw4lC2LszszZJqBqqjESHq7b7fWLmN4Ncr,https://lh5.googleusercontent.com/p/AF1QipNRlQTqzKoVNTHoaxNqaFV4cm0rxIonEiIkTcdh,https://lh5.googleusercontent.com/p/AF1QipP-m9BxVkjKuma0WM6p9GjhczaTOgUEoPlgDChg,Cafe,Dakahlia,Coffee shop
Espresso Café,"29MW+55J, Mogama Al Mahakm, Mansoura Qism 2, El Mansoura 2, Dakahlia Governorate 7661030",not available,Not available,4.1,39,Dakahlia,https://maps.app.goo.gl/UPQ4j6TDaWzWCyU87,not available,31.032812,31.396563,//lh4.googleusercontent.com/lFV69zwPX5XtX67eXFm6KC6WVZlZ9ayacCV5ywZB1-r3I5FtpT5gOhIVtYDTBA,//lh3.googleusercontent.com/hlZGR8sNDwvw4Pz8KVvpEqkOTMMrT6zJ7gZK2DIs0JUMl_eLNEe_TZufLGCqEuwn,//lh3.googleusercontent.com/w3TuL7-GlEJJjdGyyIKLKaN1UMvyAWBm8FkFZnFNcuRnHU-7RDpmlEeMzh_6JQ,//lh3.googleusercontent.com/X9fja3d7nbOXDiMO3HY56kskO7sO_POuq5F-RE16aNVD2DH323OsZOS9GJelGm6j,//lh6.googleusercontent.com/gcOLSG38dbqN1Nh2MNngDLWEJyLYo2oK_dV1Agj21QhvzOtC6LSgGLD3RqZ_FKwG,//lh6.googleusercontent.com/3mMVAjPQfqnYXQq0_L8QSmoFSD4Z4UZBzOATztjZIf8CGgpabRj3OgOcBu8ciZbFzA,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
coffee lab,"29W2+5X7 بجوار مترو ماركت، برج السلاب, Al Mashayah Al Sofleya St, Dakahlia Governorate 35511",not available,coffeelabeg.com,4.2,148,Dakahlia,https://maps.app.goo.gl/H4vNHnHeH2hLF7Uu6,not available,31.04625,31.37125,https://lh5.googleusercontent.com/p/AF1QipNX0jIgoTnu8JmUgHxyFhALGa5CMZFgVihiiMTR,https://lh5.googleusercontent.com/p/AF1QipMPD743MIDO3Wlm3KJy2bvXX8XABvVzyPIoqsWT,https://lh5.googleusercontent.com/p/AF1QipPhFViOcqbGNn8dHEmV7R2ec-NwK9bmaSIcoisf,//:0,https://lh5.googleusercontent.com/p/AF1QipOF2F7OC9iP1varjBGFPYZAqmGrq8QRX14wXZWI,https://lh5.googleusercontent.com/p/AF1QipPLZ8RSQC66GGS-dm0AHL4zzGTvnEGPbuXVwcr6,//:0,https://lh5.googleusercontent.com/p/AF1QipP1hn5z3Sge4HuhACy6cFV45dN3lX8TPF0qUd73,https://lh5.googleusercontent.com/p/AF1QipNvu7a2ScJOuMAYHu7k78Z0X7Bk7EeV40DnfSzp,https://lh5.googleusercontent.com/p/AF1QipPFpAIxdfQ09n0PVBDfiKEjX94YprcyAPmosEKo,//:0,https://lh5.googleusercontent.com/p/AF1QipNyfSxbz0Kl_9SR_bz5G4o3Xlu16STxJoO69G_c,https://lh5.googleusercontent.com/p/AF1QipNxgP2b8-IVamJGT8aqLADw_gh8_8KhcSJzGlrR,//:0,https://lh5.googleusercontent.com/p/AF1QipMGnEZ85RhCPy92aerq3EW2lrim6tcsrKmI-i1z,https://lh5.googleusercontent.com/p/AF1QipMli-xvTHQPyB4doOXtZh6dwIotCyK0WmeZh-G4,//:0,https://lh5.googleusercontent.com/p/AF1QipPyauBq-J83mlifQ0VHyKu993HDMhg_GtfISbQi,https://lh5.googleusercontent.com/p/AF1QipOPCngR1CFp2nGEvkEefQZqbngc4dFI6psiHNx9,https://lh5.googleusercontent.com/p/AF1QipPOL1dx2AxM2HqWUR-8M-okGgWIKeVq4G4k_oF5,Cafe,Dakahlia,Coffee shop
Besso cafe,"Gehan Al Sadat, El Mansoura 1, Dakahlia Governorate 7650170",29R7+HQ El Mansoura 1,Not available,5.0,3,Dakahlia,https://maps.app.goo.gl/HEZPUoCDS1GSgTYq9,29R7+HQ El Mansoura 1,31.041438,31.364438,https://lh5.googleusercontent.com/p/AF1QipO82aDr5e8zDHSSZoDXZySA4Y5tuyG8uOVjocw,https://lh5.googleusercontent.com/p/AF1QipMXnTug7oamrRUT2PHiLRuLwgOCg9iK3cUDGlY,https://lh5.googleusercontent.com/p/AF1QipOwa-QAhKW9nxGzFrJ_xP0aH5nioCsz_zKU0jE,//:0,https://lh5.googleusercontent.com/p/AF1QipPyCz-EShbfwERJmSfsNVNAE6orKfjaBthkxzs,https://lh5.googleusercontent.com/p/AF1QipM20PbjF75dlIO8pqS3YR5jQx2Sfs4djJDLWEY,https://lh5.googleusercontent.com/p/AF1QipOo91P9oMnG2MFaYnnwkToGxjnsm045CG9iUNw,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Gardenuo Cafe,"3928+HWW, El-Bahr, Talkha City, Talkha, Dakahlia Governorate 7625304",010 08989509,Not available,3.9,114,Dakahlia,https://maps.app.goo.gl/Lh72GNAFtVgpKpMJA,not available,31.050812,31.364187,https://lh5.googleusercontent.com/p/AF1QipOW-w5iQg3GMy6sXYytSlCKqyTU2Hq90Jdgc1Yy,https://lh5.googleusercontent.com/p/AF1QipOgJaGD6Ihs_HTPBxlzb4m8oIPVqPmF-ohePxqa,https://lh5.googleusercontent.com/p/AF1QipPZKuccT9QrbK3k9mK2fxJpPbgF1oAA_nm9uRQm,https://lh5.googleusercontent.com/p/AF1QipMdp8QlZnn-pMrzYglyNf6qmj7c8J_rtiKf-utI,//:0,https://lh5.googleusercontent.com/p/AF1QipNZOZohe-tRkyurgtVKbdFizuFnbDKUAoHD1dhl,https://lh5.googleusercontent.com/p/AF1QipNDY6eI6qlzn10UsIsdbXznvNkV45rxxprQRfIN,//:0,https://lh5.googleusercontent.com/p/AF1QipMg58gIvXrFLok0tTnxcVa9Qu52YGkM_rLsLklP,https://lh5.googleusercontent.com/p/AF1QipMVPH7JrlEAOi43c3Bqkaa6ENYQEjcQZl5kAJcC,//:0,https://lh5.googleusercontent.com/p/AF1QipPPxS7X3y_JmfFLk3lYx0VrvsVOsmsaq0_HXrvp,https://lh5.googleusercontent.com/p/AF1QipMzKsKFacmivVLn3rq9bEm2NgVtDV_KO-NrOGrU,//:0,https://lh5.googleusercontent.com/p/AF1QipOqyVTKIfUrhYjMHp4kr7a5Q8kLYdGMjCHMrGov,https://lh5.googleusercontent.com/p/AF1QipMHqH8C48lUuXgKJFviYzWeIOoM3GR9lnQu7SU-,//:0,https://lh5.googleusercontent.com/p/AF1QipOcv8LTh55EPdn4eScW62EU5kpByA4zoJZdtiEt,https://lh5.googleusercontent.com/p/AF1QipNvdBDuoYiuf-wLt360R8d4ZcN6WJ0eQXNt7AxS,https://lh5.googleusercontent.com/p/AF1QipN3GvM5mWIlkceP3xxshhYr5nRxHAZ70AC67V1c,Cafe,Dakahlia,Cafe
تياترو كافية,"El Nakhla St, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7650530",010 16000085,Not available,4.5,35,Dakahlia,https://maps.app.goo.gl/xdKEGFr2JTaXnk4g7,29Q9+52 El Mansoura,31.037937,31.367562,https://lh5.googleusercontent.com/p/AF1QipMr330GhW2LX4LKq55n-qM15TrCpd2ftY5yYCfa,https://lh5.googleusercontent.com/p/AF1QipM5xVyKCl5ksr-stKbp_CxIRyvb7lOwJIKvlVoN,https://lh5.googleusercontent.com/p/AF1QipM7q5-BvFsvEKmojCZmerQH_R4Wq52MskZQARvF,//:0,https://lh5.googleusercontent.com/p/AF1QipPZGsWOCDC3KPs_VSKO-yrdr4j8jTLH0Lg0-JYu,https://lh5.googleusercontent.com/p/AF1QipPnEPytezYE4Lmvyh4ajpHM9DFxhGiNjzJAJYfC,//:0,https://lh5.googleusercontent.com/p/AF1QipNAMFl6Z23AdtihmG-8xr8stP-Vi1oAzA3tYTm5,https://lh5.googleusercontent.com/p/AF1QipNJDFEu1Am7Tr_YVJusGbpYKf6Gcb8MYLgBrY5Z,//:0,https://lh5.googleusercontent.com/p/AF1QipOKaq82dxtZwCO6vm_F-zeDkFyoR54HlQuu8USA,https://lh5.googleusercontent.com/p/AF1QipORdENxnlrheSIHiTrYtMGYfSwFo44wQohsapIF,//:0,https://lh5.googleusercontent.com/p/AF1QipMozrHE7yXOjAaKXXn5ckt9zBOSeFp3jXMi4Ugo,https://lh5.googleusercontent.com/p/AF1QipO8hmadCH9tTwDN6CrxDjSVsOIyrdU4nZRkAXRC,//:0,https://lh5.googleusercontent.com/p/AF1QipMSndOpVe9fJzCjRh2KBhXdDV22Hu6qQHrIwjkt,https://lh5.googleusercontent.com/p/AF1QipP_2RaNtWwhsyNh7Z9NMyu0b5hgWbR6jQnRN-aP,https://lh5.googleusercontent.com/p/AF1QipNWPEc5teOdu_goCd8do1o33nXZrCiaBqsBXWZM,https://lh5.googleusercontent.com/p/AF1QipNivNSE921XuvkX_bq6l7f4F07PYFuyVozy1pTq,Cafe,Dakahlia,Coffee shop
For You Cafe,"29JR+25R، مدينة مبارك بجوار البارون خلف، المستشفي الدولي, Dakahlia Governorate",010 03636435,Not available,3.5,13,Dakahlia,https://maps.app.goo.gl/ed3XsXFUpkYVJUMXA,not available,30.218688,31.476937,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
فنجان قهوة Fengan 2hwa ️,"Dr.Ali, Etman st. Road, Mansoura Qism 2, El Mansoura, Dakahlia Governorate",not available,Not available,4.3,62,Dakahlia,https://maps.app.goo.gl/zZrYgwoPBCGug1gM8,29W9+2G El Mansoura,31.045063,31.368812,https://lh5.googleusercontent.com/p/AF1QipOnYlEkmnN8ryRrR0bdGVXwOmxUla2qT5UWjWj6,https://lh5.googleusercontent.com/p/AF1QipP18Ux4oUI6VXPYA0JM_ROmAnNZltPeSu3Rifan,https://lh5.googleusercontent.com/p/AF1QipNrSlRvf2gMJlHWMBZGIvdrmHRfRxaskrPGp7B2,https://lh5.googleusercontent.com/p/AF1QipOaC1JzXtruIfLW8Z1CzDWNV7JLvjqB6Oia3Pg7,//:0,https://lh5.googleusercontent.com/p/AF1QipMjsddrTkuytIm2TEj96efPokZHt1f5l8Tg-2fl,https://lh5.googleusercontent.com/p/AF1QipP1sIYg3i9FZbv98IWn0zKUYTO92ptMpAOuLm5r,//:0,https://lh5.googleusercontent.com/p/AF1QipOT4_qHOZrkKGf8l54vpvuQNU1-RYnURKWA1vcj,https://lh5.googleusercontent.com/p/AF1QipP_fcdpnDmVFqgfB8OGbsg5AQKhAAbAH41fvF55,//:0,https://lh5.googleusercontent.com/p/AF1QipMHSyblgcwNNRtp-ZLywy4lGO1uqPbU9uUYXDeS,https://lh5.googleusercontent.com/p/AF1QipOtc87tbU3yVIcENPK3iiEvx1KHa-NTtm7tjcup,//:0,https://lh5.googleusercontent.com/p/AF1QipM4eCsRQl6JH3EhX5lJ25w3lODUmcs2W7usMqTI,https://lh5.googleusercontent.com/p/AF1QipNPQBY2CNcTi69q9v0Ey9bFTO4G6lMIGmgIo9M4,//:0,https://lh5.googleusercontent.com/p/AF1QipNRrNxX8f_FgXuSrIS4AvgW_g1TbwY3-_1VtH89,https://lh5.googleusercontent.com/p/AF1QipMMsEj_gv5zrY4Ns06J7r4V8mcZ_jsLtIATGJ2Y,https://lh5.googleusercontent.com/p/AF1QipPUpfXM9nlO3NTOO_i9KsUPcXUcmVi9SUWGyvn2,Cafe,Dakahlia,Cafe
قاعة اطلنتس الذهبية,"بجوار شركه النصر و كافيه, الالا لاند, Al Mahallah Al Kubra Rd - Mansoura Rd",not available,Not available,3.4,7,Dakahlia,https://maps.app.goo.gl/4Pr8kf1E66fzZdNXA,not available,30.218688,31.476937,https://lh5.googleusercontent.com/p/AF1QipMLZI7R4fjX1FS52TMdxBGoOxMVw_vZIvMsWgF3,https://lh5.googleusercontent.com/p/AF1QipMyV5ULLCX3JoO8JSCFQeQEPjDEij2SRQwazkNG,https://lh5.googleusercontent.com/p/AF1QipMpMQ6iB2_fL6uEWTaMJ1d1fZldsv4szQL6mmr4,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
7GRAM.Coffee,"بجوار عوض سراج، شارع المهندس احمد الحسينى عيد, Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 35511",29P5+93 El Mansoura 1,https://www.facebook.com/7gram.coffee/,4.7,21,Dakahlia,https://maps.app.goo.gl/HTqvAjwpUXxLjPnc8,29P5+93 El Mansoura 1,31.035938,31.357687,https://lh5.googleusercontent.com/p/AF1QipPoZKnvoejF6i8iCX2KEpH9SvXHHaDs46D687tS,https://lh5.googleusercontent.com/p/AF1QipMuOqLCKgB8LUfwq7A-Ny4R-ZPS_tz897e1xnJU,//:0,https://lh5.googleusercontent.com/p/AF1QipMOIlYEMb8Fa25JG6XWO4DwB3gMj7jJezfKKIbU,https://lh5.googleusercontent.com/p/AF1QipMzP3lzYMTP_eGTcGW8hJzp9eQh1fttiX8JlreU,//:0,https://lh5.googleusercontent.com/p/AF1QipNM7g8ax5_mUtyKk6qOiQpOJ-2deRhT15-tiTPn,https://lh5.googleusercontent.com/p/AF1QipMDI9dgtYHlyLcGNXqUd_TVhcjvWDLn1Yoyy1BU,//:0,https://lh5.googleusercontent.com/p/AF1QipMfNe6Ge7CkjxDRxePm_Ei6Su08BJUI80InEdmV,https://lh5.googleusercontent.com/p/AF1QipNzYL2SAnDMaSZG_mra5aarnAPwvH3wcepDrqsk,//:0,https://lh5.googleusercontent.com/p/AF1QipOkUttGO8hwMHZBS9CgGB2k31V5YrMjvcTuA5lg,https://lh5.googleusercontent.com/p/AF1QipPbEtfN0_atwBKfQ62F_cFthdS1l8hufAfL8Xau,//:0,https://lh5.googleusercontent.com/p/AF1QipMlc3i07ay2peHqgEAsnuUV7a1qGM4CLTZs-8FR,https://lh5.googleusercontent.com/p/AF1QipO6D-c7zobjgzra_-wgPdJMmO_T3LQT0VH2jhC8,https://lh5.googleusercontent.com/p/AF1QipMFx-XkMzL10SZcMDgtzx72UV4XlQmymDyurTok,https://lh5.googleusercontent.com/p/AF1QipMvXNjbavYvdLw2RL5P3Z4TKA4V6G_c1nmdVqhz,https://lh5.googleusercontent.com/p/AF1QipOOXgcwJ-3r_CrxMyBAEaNLkjSLgMeWG-IqN2Qk,Cafe,Dakahlia,Cafe
Celia,"29W6+823، المشاية السفلية امام مسجد السلاب حي غرب, Al Mashayah Al Sofleya St, Dakahlia Governorate",010 07636373,Not available,4.0,477,Dakahlia,https://maps.app.goo.gl/eMtWWeKCnReZ4e4m7,not available,31.047438,31.374063,https://lh5.googleusercontent.com/p/AF1QipMADhmQaY-YT-Oc48YJgfrRzPLMi2ep1r_M1uuE,https://lh5.googleusercontent.com/p/AF1QipN03lZBA3qzVVvtvcAagLrCUhQAcFovXOzqFq7p,https://lh5.googleusercontent.com/p/AF1QipM-Pb8gMi0SDrZegOrlWSkpgMCpDGB48z4Hb_0V,https://lh5.googleusercontent.com/p/AF1QipM0nEv3cB7NBILGiRRY2tUDuRFY55xhLaoeM4-I,https://lh5.googleusercontent.com/p/AF1QipOrM2QKZXwtFxk9REkmvH24wU7CLD045oHTlzIr,//:0,https://lh5.googleusercontent.com/p/AF1QipPmqFyrwT4vqSqwcH6TyRq2rT4AvtC2x2DosJpx,https://lh5.googleusercontent.com/p/AF1QipOGwIBeZft7EcUsw2rGsG7RcqtpITdfeZiHAAjj,https://lh5.googleusercontent.com/p/AF1QipOspK5Zeh19rAUBJxoMr38q6s1aCDOfIPtJP7ep,//:0,https://lh5.googleusercontent.com/p/AF1QipNm_FvTk1sGtqPxW_4UE7qxqmH17OEvEAxhu_zR,https://lh5.googleusercontent.com/p/AF1QipM8EIcHRfY4FoTVp0xL6YR_5PP_v4dV_sw_PjRL,//:0,https://lh5.googleusercontent.com/p/AF1QipNMx39wscIFZ5zGpSVCJ6k2IaxuJP8CuU2tpSfY,https://lh5.googleusercontent.com/p/AF1QipPrwX83WlzcSa2NKnCeABTay5XPUT7ZKWnQxHUJ,//:0,https://lh5.googleusercontent.com/p/AF1QipNhRu93IqIBIlHL_R2ry0U6OqPyC4hL4yKRS1HA,https://lh5.googleusercontent.com/p/AF1QipO3rWAlF5XU4T0ObkV-YZx-sJaIESOd_GZWbxmD,https://lh5.googleusercontent.com/p/AF1QipOeSlX-GVei0XzF0gT7AWbtEkAadmXmKUQpP84o,https://lh5.googleusercontent.com/p/AF1QipMuD_r39U7svVrSC_7TnIaWhIyuT72zBXTKh1XO,Cafe,Dakahlia,Cafe
Coffee Wizard,"أعلى مترو ماركت, El Gomhouria St, Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 7650040",29W3+64 El Mansoura 1,instagram.com,4.5,175,Dakahlia,https://maps.app.goo.gl/quXbcmL4PuKDNkRU8,29W3+64 El Mansoura 1,31.045563,31.352812,https://lh5.googleusercontent.com/p/AF1QipO9hGSXf0p1qZKAbdZMxxdnkMw-C7UfvUxXQTO7,https://lh5.googleusercontent.com/p/AF1QipPWl90HIX6TAWVGSwxhti5qakatsi4jaAOP71KY,https://lh5.googleusercontent.com/p/AF1QipNFAWL6R2w6xgYbYqSIZkzyH0FsVQeEKXDeemYY,https://lh5.googleusercontent.com/p/AF1QipMsgRPZUjdfasM35noTSjZ63eHoxb2gve0IWpvw,//:0,https://lh5.googleusercontent.com/p/AF1QipOzYIylt179ZnxbkJtikKiTqLEmEfUgU-7UHzXL,https://lh5.googleusercontent.com/p/AF1QipNkztQwXGDD7PGaf-b5j9R5l4z-2ezjTb77zpBn,//:0,https://lh5.googleusercontent.com/p/AF1QipMYgmFUhp-3k7JVPfBfXmRwclVYLiS97ov3agfE,https://lh5.googleusercontent.com/p/AF1QipM2UzhH1a9bO5p7egb3txHlm_HlO4R15mfiAryE,//:0,https://lh5.googleusercontent.com/p/AF1QipMgLqfmD4yCQ6FE3AIT4ZsPfR_LgU_z3HTbdH59,https://lh5.googleusercontent.com/p/AF1QipNzKQFHCOcKpAemolopZPDeOKtZq1C20UaQcC3d,//:0,https://lh5.googleusercontent.com/p/AF1QipOKPeUxj184eFSCiON3mXXODNkpEiIKQ8h0R2t-,https://lh5.googleusercontent.com/p/AF1QipONIF1HfAHtFbPWmwPd8zgIylNnZbZ-T9PDKDpj,//:0,https://lh5.googleusercontent.com/p/AF1QipOHbwbQoxWCApDpWUw3FXBb6VUmPFG4_MljSQl8,https://lh5.googleusercontent.com/p/AF1QipNsUIgNnaaWk7pMu2snqFaaVkTt-88or18jAQtF,https://lh5.googleusercontent.com/p/AF1QipMFv2XCrUfgdIHrAKMIeF6xkAos9STwFyvBglJd,Cafe,Dakahlia,Coffee shop
Bono cafe,"شارع المشاية السفلية، ميت خميس وكفر الموجي، المنصورة، الدقهلية،, El Mansoura 1, Dakahlia Governorate",29W4+CX El Mansoura 1,Not available,4.2,109,Dakahlia,https://maps.app.goo.gl/dLHGXLtP5gAmHfY78,29W4+CX El Mansoura 1,31.046062,31.357438,https://lh5.googleusercontent.com/p/AF1QipP68UtIZHIf5YJ4QyDPWQFq4S8JBRwuAWN1IwKk,https://lh5.googleusercontent.com/p/AF1QipOH77LQuO3DdUYVt3HbPt6jsqlm19JtnyewyykD,https://lh5.googleusercontent.com/p/AF1QipMBAOWoi_QPEGJU4ShExQrbQQgBNMuPo7UYBMmR,//:0,https://lh5.googleusercontent.com/p/AF1QipP5FLIAJNWWavF7BIkXKIWq9TPNp02t44B3n6I0,https://lh5.googleusercontent.com/p/AF1QipNwf9ZEOxATDL7fjBDWffKpGfGSAbchc6djYZb2,https://lh5.googleusercontent.com/p/AF1QipO26J7iir1B9GCuc-c2stF9STltgN7VL-Dk-cI9,//:0,https://lh5.googleusercontent.com/p/AF1QipNZyISQNOWqimx7SI5-aIqIGKwvj4gUu64c-x_S,https://lh5.googleusercontent.com/p/AF1QipPvNBy83AI9Q5H25X4WbmJ-Pan68PlINvzqhXRD,//:0,https://lh5.googleusercontent.com/p/AF1QipNaeOeG0CoBk4hWs58r7XahjILLZLGt_PFdAkgE,https://lh5.googleusercontent.com/p/AF1QipNyI1jsWdbuTnkzkMKDg6NPDSQH8XrTkGezWGJB,https://lh5.googleusercontent.com/p/AF1QipO40o1AjwO8QwMTET1OrPt-SMRW-6f-LixX-ndp,,//:0,https://lh5.googleusercontent.com/p/AF1QipNXKja97uaCbc8GANhcNwjWtAqlUjV8HuYUVRss,https://lh5.googleusercontent.com/p/AF1QipNasoTXQvkt85e3KvQYGr8aKKMpVDW3aMotiJWy,https://lh5.googleusercontent.com/p/AF1QipPJgRW3E4mv6Tifd4g1KarctuMzbVitXdSuW3MC,https://lh5.googleusercontent.com/p/AF1QipPm78TaaKYp453FHevwyvq56_gxMaQopFhIM3ky,Cafe,Dakahlia,Cafe
